freq,asset10,nace_r2,na_item,unit,geo,t,value,value_qualifier
A,N11N,A,GVA_NCS,I15,LU,2016,99.42,final
A,N11N,A,GVA_NCS,I15,LU,2017,92.622,final
A,N11N,A,GVA_NCS,I15,LU,2018,104.939,final
A,N11N,A,GVA_NCS,I15,LU,2019,97.229,final
A,N11N,A,GVA_NCS,I15,LU,2020,89.181,final
A,N11N,A,GVA_NCS,I15,LU,2021,94.309,final
A,N11N,A,GVA_NCS,I15,LV,1995,40.582,final
A,N11N,A,GVA_NCS,I15,LV,1996,38.359,final
A,N11N,A,GVA_NCS,I15,LV,1997,42.847,final
A,N11N,A,GVA_NCS,I15,LV,1998,42.147,final
A,N11N,A,GVA_NCS,I15,LV,1999,40.56,final
A,N11N,A,GVA_NCS,I15,LV,2000,49.163,final
A,N11N,A,GVA_NCS,I15,LV,2001,55.81,final
A,N11N,A,GVA_NCS,I15,LV,2002,61.66,final
A,N11N,A,GVA_NCS,I15,LV,2003,61.755,final
A,N11N,A,GVA_NCS,I15,LV,2004,64.86,final
A,N11N,A,GVA_NCS,I15,LV,2005,69.811,final
A,N11N,A,GVA_NCS,I15,LV,2006,67.494,final
A,N11N,A,GVA_NCS,I15,LV,2007,72.222,final
A,N11N,A,GVA_NCS,I15,LV,2008,68.99,final
A,N11N,A,GVA_NCS,I15,LV,2009,79.473,final
A,N11N,A,GVA_NCS,I15,LV,2010,76.996,final
A,N11N,A,GVA_NCS,I15,LV,2011,81.228,final
A,N11N,A,GVA_NCS,I15,LV,2012,87.435,final
A,N11N,A,GVA_NCS,I15,LV,2013,83.973,final
A,N11N,A,GVA_NCS,I15,LV,2014,94.807,final
A,N11N,A,GVA_NCS,I15,LV,2015,100,final
A,N11N,A,GVA_NCS,I15,LV,2016,96.816,final
A,N11N,A,GVA_NCS,I15,LV,2017,99.42,final
A,N11N,A,GVA_NCS,I15,LV,2018,95.129,final
A,N11N,A,GVA_NCS,I15,LV,2019,116.374,final
A,N11N,A,GVA_NCS,I15,LV,2020,118.201,final
A,N11N,A,GVA_NCS,I15,LV,2021,122.025,final
A,N11N,A,GVA_NCS,I15,MT,2000,219.369,final
A,N11N,A,GVA_NCS,I15,MT,2001,249.591,final
A,N11N,A,GVA_NCS,I15,MT,2002,239.404,final
A,N11N,A,GVA_NCS,I15,MT,2003,251.21,final
A,N11N,A,GVA_NCS,I15,MT,2004,229.397,final
A,N11N,A,GVA_NCS,I15,MT,2005,262.298,final
A,N11N,A,GVA_NCS,I15,MT,2006,234.75,final
A,N11N,A,GVA_NCS,I15,MT,2007,191.809,final
A,N11N,A,GVA_NCS,I15,MT,2008,106.641,final
A,N11N,A,GVA_NCS,I15,MT,2009,139.164,final
A,N11N,A,GVA_NCS,I15,MT,2010,117.188,final
A,N11N,A,GVA_NCS,I15,MT,2011,87.178,final
A,N11N,A,GVA_NCS,I15,MT,2012,87.152,final
A,N11N,A,GVA_NCS,I15,MT,2013,94.079,final
A,N11N,A,GVA_NCS,I15,MT,2014,102.303,final
A,N11N,A,GVA_NCS,I15,MT,2015,100,final
A,N11N,A,GVA_NCS,I15,MT,2016,120.995,final
A,N11N,A,GVA_NCS,I15,MT,2017,90.874,final
A,N11N,A,GVA_NCS,I15,MT,2018,91.271,final
A,N11N,A,GVA_NCS,I15,MT,2019,64.948,final
A,N11N,A,GVA_NCS,I15,MT,2020,106.032,provisional
A,N11N,A,GVA_NCS,I15,MT,2021,161.047,provisional
A,N11N,A,GVA_NCS,I15,MT,2022,139.053,provisional
A,N11N,A,GVA_NCS,I15,NL,1995,94.884,final
A,N11N,A,GVA_NCS,I15,NL,1996,91.571,final
A,N11N,A,GVA_NCS,I15,NL,1997,98.791,final
A,N11N,A,GVA_NCS,I15,NL,1998,94.823,final
A,N11N,A,GVA_NCS,I15,NL,1999,99.949,final
A,N11N,A,GVA_NCS,I15,NL,2000,100.341,final
A,N11N,A,GVA_NCS,I15,NL,2001,94.488,final
A,N11N,A,GVA_NCS,I15,NL,2002,94.197,final
A,N11N,A,GVA_NCS,I15,NL,2003,95.593,final
A,N11N,A,GVA_NCS,I15,NL,2004,100.814,final
A,N11N,A,GVA_NCS,I15,NL,2005,101.126,final
A,N11N,A,GVA_NCS,I15,NL,2006,101.258,final
A,N11N,A,GVA_NCS,I15,NL,2007,101.915,final
A,N11N,A,GVA_NCS,I15,NL,2008,102.002,final
A,N11N,A,GVA_NCS,I15,NL,2009,103.911,final
A,N11N,A,GVA_NCS,I15,NL,2010,102.116,final
A,N11N,A,GVA_NCS,I15,NL,2011,97.803,final
A,N11N,A,GVA_NCS,I15,NL,2012,94.985,final
A,N11N,A,GVA_NCS,I15,NL,2013,94.806,final
A,N11N,A,GVA_NCS,I15,NL,2014,97.759,final
A,N11N,A,GVA_NCS,I15,NL,2015,100,final
A,N11N,A,GVA_NCS,I15,NL,2016,103.38,final
A,N11N,A,GVA_NCS,I15,NL,2017,104.205,final
A,N11N,A,GVA_NCS,I15,NL,2018,102.649,final
A,N11N,A,GVA_NCS,I15,NL,2019,104.375,final
A,N11N,A,GVA_NCS,I15,NL,2020,105.39,final
A,N11N,A,GVA_NCS,I15,NL,2021,108.674,final
A,N11N,A,GVA_NCS,I15,NL,2022,108.282,final
A,N11N,A,GVA_NCS,I15,NO,1975,39.704,final
A,N11N,A,GVA_NCS,I15,NO,1976,40.276,final
A,N11N,A,GVA_NCS,I15,NO,1977,37.575,final
A,N11N,A,GVA_NCS,I15,NO,1978,35.94,final
A,N11N,A,GVA_NCS,I15,NO,1979,32.679,final
A,N11N,A,GVA_NCS,I15,NO,1980,34.552,final
A,N11N,A,GVA_NCS,I15,NO,1981,36.618,final
A,N11N,A,GVA_NCS,I15,NO,1982,35.65,final
A,N11N,A,GVA_NCS,I15,NO,1983,34.438,final
A,N11N,A,GVA_NCS,I15,NO,1984,37.988,final
A,N11N,A,GVA_NCS,I15,NO,1985,34.35,final
A,N11N,A,GVA_NCS,I15,NO,1986,31.555,final
A,N11N,A,GVA_NCS,I15,NO,1987,32.697,final
A,N11N,A,GVA_NCS,I15,NO,1988,32.915,final
A,N11N,A,GVA_NCS,I15,NO,1989,34.457,final
A,N11N,A,GVA_NCS,I15,NO,1990,36.814,final
A,N11N,A,GVA_NCS,I15,NO,1991,41.746,final
A,N11N,A,GVA_NCS,I15,NO,1992,40.725,final
A,N11N,A,GVA_NCS,I15,NO,1993,47.688,final
A,N11N,A,GVA_NCS,I15,NO,1994,50.055,final
A,N11N,A,GVA_NCS,I15,NO,1995,53.8,final
A,N11N,A,GVA_NCS,I15,NO,1996,53.694,final
A,N11N,A,GVA_NCS,I15,NO,1997,53.022,final
A,N11N,A,GVA_NCS,I15,NO,1998,54.264,final
A,N11N,A,GVA_NCS,I15,NO,1999,54.785,final
A,N11N,A,GVA_NCS,I15,NO,2000,52.402,final
A,N11N,A,GVA_NCS,I15,NO,2001,50.815,final
A,N11N,A,GVA_NCS,I15,NO,2002,56.324,final
A,N11N,A,GVA_NCS,I15,NO,2003,56.442,final
A,N11N,A,GVA_NCS,I15,NO,2004,64.33,final
A,N11N,A,GVA_NCS,I15,NO,2005,66.587,final
A,N11N,A,GVA_NCS,I15,NO,2006,70.072,final
A,N11N,A,GVA_NCS,I15,NO,2007,75.709,final
A,N11N,A,GVA_NCS,I15,NO,2008,78.802,final
A,N11N,A,GVA_NCS,I15,NO,2009,81.451,final
A,N11N,A,GVA_NCS,I15,NO,2010,90.306,final
A,N11N,A,GVA_NCS,I15,NO,2011,94.444,final
A,N11N,A,GVA_NCS,I15,NO,2012,100.468,final
A,N11N,A,GVA_NCS,I15,NO,2013,96.444,final
A,N11N,A,GVA_NCS,I15,NO,2014,105.093,final
A,N11N,A,GVA_NCS,I15,NO,2015,100,final
A,N11N,A,GVA_NCS,I15,NO,2016,93.725,final
A,N11N,A,GVA_NCS,I15,NO,2017,96.828,final
A,N11N,A,GVA_NCS,I15,NO,2018,96.317,final
A,N11N,A,GVA_NCS,I15,NO,2019,96.305,final
A,N11N,A,GVA_NCS,I15,NO,2020,102.321,final
A,N11N,A,GVA_NCS,I15,NO,2021,108.145,final
A,N11N,A,GVA_NCS,I15,PL,2000,69.735,final
A,N11N,A,GVA_NCS,I15,PL,2001,79.68,final
A,N11N,A,GVA_NCS,I15,PL,2002,81.39,final
A,N11N,A,GVA_NCS,I15,PL,2003,86.133,final
A,N11N,A,GVA_NCS,I15,PL,2004,96.305,final
A,N11N,A,GVA_NCS,I15,PL,2005,98.174,final
A,N11N,A,GVA_NCS,I15,PL,2006,95.673,final
A,N11N,A,GVA_NCS,I15,PL,2007,95.241,final
A,N11N,A,GVA_NCS,I15,PL,2008,95.841,final
A,N11N,A,GVA_NCS,I15,PL,2009,110.552,final
A,N11N,A,GVA_NCS,I15,PL,2010,114.479,final
A,N11N,A,GVA_NCS,I15,PL,2011,115.663,final
A,N11N,A,GVA_NCS,I15,PL,2012,103.475,final
A,N11N,A,GVA_NCS,I15,PL,2013,113.502,final
A,N11N,A,GVA_NCS,I15,PL,2014,112.952,final
A,N11N,A,GVA_NCS,I15,PL,2015,100,final
A,N11N,A,GVA_NCS,I15,PL,2016,102.924,final
A,N11N,A,GVA_NCS,I15,PL,2017,107.341,final
A,N11N,A,GVA_NCS,I15,PL,2018,97.977,final
A,N11N,A,GVA_NCS,I15,PL,2019,97.816,final
A,N11N,A,GVA_NCS,I15,PL,2020,115.034,final
A,N11N,A,GVA_NCS,I15,PL,2021,102.708,final
A,N11N,A,GVA_NCS,I15,RO,2004,280.825,final
A,N11N,A,GVA_NCS,I15,RO,2005,229.974,final
A,N11N,A,GVA_NCS,I15,RO,2006,241.482,final
A,N11N,A,GVA_NCS,I15,RO,2007,146.45,final
A,N11N,A,GVA_NCS,I15,RO,2008,170.966,final
A,N11N,A,GVA_NCS,I15,RO,2009,145.981,final
A,N11N,A,GVA_NCS,I15,RO,2010,120.523,final
A,N11N,A,GVA_NCS,I15,RO,2011,130.884,final
A,N11N,A,GVA_NCS,I15,RO,2012,97.854,final
A,N11N,A,GVA_NCS,I15,RO,2013,110.823,final
A,N11N,A,GVA_NCS,I15,RO,2014,117.149,final
A,N11N,A,GVA_NCS,I15,RO,2015,100,final
A,N11N,A,GVA_NCS,I15,RO,2016,97.261,final
A,N11N,A,GVA_NCS,I15,RO,2017,102.017,final
A,N11N,A,GVA_NCS,I15,RO,2018,112.144,final
A,N11N,A,GVA_NCS,I15,RO,2019,100.809,final
A,N11N,A,GVA_NCS,I15,RO,2020,88.011,final
A,N11N,A,GVA_NCS,I15,RO,2021,95.613,final
A,N11N,A,GVA_NCS,I15,SE,1993,104.795,final
A,N11N,A,GVA_NCS,I15,SI,2000,83.102,final
A,N11N,A,GVA_NCS,I15,SI,2001,83.863,final
A,N11N,A,GVA_NCS,I15,SI,2002,95.841,final
A,N11N,A,GVA_NCS,I15,SI,2003,70.644,final
A,N11N,A,GVA_NCS,I15,SI,2004,90.898,final
A,N11N,A,GVA_NCS,I15,SI,2005,85.96,final
A,N11N,A,GVA_NCS,I15,SI,2006,86.158,final
A,N11N,A,GVA_NCS,I15,SI,2007,91.848,final
A,N11N,A,GVA_NCS,I15,SI,2008,91.257,final
A,N11N,A,GVA_NCS,I15,SI,2009,82.805,final
A,N11N,A,GVA_NCS,I15,SI,2010,86.338,final
A,N11N,A,GVA_NCS,I15,SI,2011,91.901,final
A,N11N,A,GVA_NCS,I15,SI,2012,86.318,final
A,N11N,A,GVA_NCS,I15,SI,2013,86.266,final
A,N11N,A,GVA_NCS,I15,SI,2014,88.445,final
A,N11N,A,GVA_NCS,I15,SI,2015,100,final
A,N11N,A,GVA_NCS,I15,SI,2016,98.659,final
A,N11N,A,GVA_NCS,I15,SI,2017,92.595,final
A,N11N,A,GVA_NCS,I15,SI,2018,108.578,final
A,N11N,A,GVA_NCS,I15,SI,2019,101.036,final
A,N11N,A,GVA_NCS,I15,SI,2020,103.992,final
A,N11N,A,GVA_NCS,I15,SI,2021,92.095,final
A,N11N,A,GVA_NCS,I15,SI,2022,88.715,final
A,N11N,A,GVA_NCS,I15,SK,2000,43.688,final
A,N11N,A,GVA_NCS,I15,SK,2001,57.619,final
A,N11N,A,GVA_NCS,I15,SK,2002,60.077,final
A,N11N,A,GVA_NCS,I15,SK,2003,61.261,final
A,N11N,A,GVA_NCS,I15,SK,2004,60.615,final
A,N11N,A,GVA_NCS,I15,SK,2005,59.865,final
A,N11N,A,GVA_NCS,I15,SK,2006,71.327,final
A,N11N,A,GVA_NCS,I15,SK,2007,87.533,final
A,N11N,A,GVA_NCS,I15,SK,2008,95.699,final
A,N11N,A,GVA_NCS,I15,SK,2009,89.181,final
A,N11N,A,GVA_NCS,I15,SK,2010,68.627,final
A,N11N,A,GVA_NCS,I15,SK,2011,79.187,final
A,N11N,A,GVA_NCS,I15,SK,2012,77.454,final
A,N11N,A,GVA_NCS,I15,SK,2013,93.414,final
A,N11N,A,GVA_NCS,I15,SK,2014,122.168,final
A,N11N,A,GVA_NCS,I15,SK,2015,100,final
A,N11N,A,GVA_NCS,I15,SK,2016,105.98,final
A,N11N,A,GVA_NCS,I15,SK,2017,97.217,final
A,N11N,A,GVA_NCS,I15,SK,2018,108.681,final
A,N11N,A,GVA_NCS,I15,SK,2019,88.436,final
A,N11N,A,GVA_NCS,I15,SK,2020,89.827,final
A,N11N,A,GVA_NCS,I15,SK,2021,90.112,final
A,N11N,A,GVA_NCS,I15,SK,2022,75.631,final
A,N11N,B,GVA_NCS,I15,AT,1995,114.684,final
A,N11N,B,GVA_NCS,I15,AT,1996,128.063,final
A,N11N,B,GVA_NCS,I15,AT,1997,125.245,final
A,N11N,B,GVA_NCS,I15,AT,1998,126.819,final
A,N11N,B,GVA_NCS,I15,AT,1999,128.132,final
A,N11N,B,GVA_NCS,I15,AT,2000,127.567,final
A,N11N,B,GVA_NCS,I15,AT,2001,140.439,final
A,N11N,B,GVA_NCS,I15,AT,2002,144.836,final
A,N11N,B,GVA_NCS,I15,AT,2003,151.361,final
A,N11N,B,GVA_NCS,I15,AT,2004,158.517,final
A,N11N,B,GVA_NCS,I15,AT,2005,156.252,final
A,N11N,B,GVA_NCS,I15,AT,2006,144.147,final
A,N11N,B,GVA_NCS,I15,AT,2007,126.651,final
A,N11N,B,GVA_NCS,I15,AT,2008,135.421,final
A,N11N,B,GVA_NCS,I15,AT,2009,109.91,final
A,N11N,B,GVA_NCS,I15,AT,2010,104.68,final
A,N11N,B,GVA_NCS,I15,AT,2011,122.182,final
A,N11N,B,GVA_NCS,I15,AT,2012,119.29,final
A,N11N,B,GVA_NCS,I15,AT,2013,111.855,final
A,N11N,B,GVA_NCS,I15,AT,2014,104.248,final
A,N11N,B,GVA_NCS,I15,AT,2015,100,final
A,N11N,B,GVA_NCS,I15,AT,2016,96.69,final
A,N11N,B,GVA_NCS,I15,AT,2017,118.448,final
A,N11N,B,GVA_NCS,I15,AT,2018,109.968,final
A,N11N,B,GVA_NCS,I15,AT,2019,102.043,final
A,N11N,B,GVA_NCS,I15,AT,2020,96.205,final
A,N11N,B,GVA_NCS,I15,AT,2021,105.315,final
A,N11N,B,GVA_NCS,I15,AT,2022,126.109,final
A,N11N,B,GVA_NCS,I15,BE,1995,136.718,final
A,N11N,B,GVA_NCS,I15,BE,1996,86.522,final
A,N11N,B,GVA_NCS,I15,BE,1997,94.753,final
A,N11N,B,GVA_NCS,I15,BE,1998,85.845,final
A,N11N,B,GVA_NCS,I15,BE,1999,86.447,final
A,N11N,B,GVA_NCS,I15,BE,2000,88.502,final
A,N11N,B,GVA_NCS,I15,BE,2001,78.774,final
A,N11N,B,GVA_NCS,I15,BE,2002,74.576,final
A,N11N,B,GVA_NCS,I15,BE,2003,78.019,final
A,N11N,B,GVA_NCS,I15,BE,2004,82.602,final
A,N11N,B,GVA_NCS,I15,BE,2005,89.729,final
A,N11N,B,GVA_NCS,I15,BE,2006,97.338,final
A,N11N,B,GVA_NCS,I15,BE,2007,98.462,final
A,N11N,B,GVA_NCS,I15,BE,2008,115.932,final
A,N11N,B,GVA_NCS,I15,BE,2009,91.443,final
A,N11N,B,GVA_NCS,I15,BE,2010,96.021,final
A,N11N,B,GVA_NCS,I15,BE,2011,113.633,final
A,N11N,B,GVA_NCS,I15,BE,2012,106.371,final
A,N11N,B,GVA_NCS,I15,BE,2013,102.43,final
A,N11N,B,GVA_NCS,I15,BE,2014,125.377,final
A,N11N,B,GVA_NCS,I15,BE,2015,100,final
A,N11N,B,GVA_NCS,I15,BE,2016,111.762,final
A,N11N,B,GVA_NCS,I15,BE,2017,121.002,final
A,N11N,B,GVA_NCS,I15,BE,2018,122.4,final
A,N11N,B,GVA_NCS,I15,BE,2019,134.617,final
A,N11N,B,GVA_NCS,I15,BE,2020,122.212,final
A,N11N,B,GVA_NCS,I15,BE,2021,127.104,final
A,N11N,B,GVA_NCS,I15,BE,2022,123.454,provisional
A,N11N,B,GVA_NCS,I15,CZ,1995,293.64,final
A,N11N,B,GVA_NCS,I15,CZ,1996,246.025,final
A,N11N,B,GVA_NCS,I15,CZ,1997,217.986,final
A,N11N,B,GVA_NCS,I15,CZ,1998,195.211,final
A,N11N,B,GVA_NCS,I15,CZ,1999,166.169,final
A,N11N,B,GVA_NCS,I15,CZ,2000,165.564,final
A,N11N,B,GVA_NCS,I15,CZ,2001,161.177,final
A,N11N,B,GVA_NCS,I15,CZ,2002,163.362,final
A,N11N,B,GVA_NCS,I15,CZ,2003,152.399,final
A,N11N,B,GVA_NCS,I15,CZ,2004,158.832,final
A,N11N,B,GVA_NCS,I15,CZ,2005,144.41,final
A,N11N,B,GVA_NCS,I15,CZ,2006,164.018,final
A,N11N,B,GVA_NCS,I15,CZ,2007,157.826,final
A,N11N,B,GVA_NCS,I15,CZ,2008,137.591,final
A,N11N,B,GVA_NCS,I15,CZ,2009,122.368,final
A,N11N,B,GVA_NCS,I15,CZ,2010,115.061,final
A,N11N,B,GVA_NCS,I15,CZ,2011,101.008,final
A,N11N,B,GVA_NCS,I15,CZ,2012,100.437,final
A,N11N,B,GVA_NCS,I15,CZ,2013,82.268,final
A,N11N,B,GVA_NCS,I15,CZ,2014,100.302,final
A,N11N,B,GVA_NCS,I15,CZ,2015,100,final
A,N11N,B,GVA_NCS,I15,CZ,2016,93.172,final
A,N11N,B,GVA_NCS,I15,CZ,2017,80.821,final
A,N11N,B,GVA_NCS,I15,CZ,2018,76.283,final
A,N11N,B,GVA_NCS,I15,CZ,2019,63.949,final
A,N11N,B,GVA_NCS,I15,CZ,2020,58.071,final
A,N11N,B,GVA_NCS,I15,CZ,2021,59.257,final
A,N11N,B,GVA_NCS,I15,CZ,2022,53.899,final
A,N11N,B,GVA_NCS,I15,CZ,2023,32.472,final
A,N11N,B,GVA_NCS,I15,DE,1995,109.535,final
A,N11N,B,GVA_NCS,I15,DE,1996,78.986,final
A,N11N,B,GVA_NCS,I15,DE,1997,85.941,final
A,N11N,B,GVA_NCS,I15,DE,1998,91.653,final
A,N11N,B,GVA_NCS,I15,DE,1999,86.814,final
A,N11N,B,GVA_NCS,I15,DE,2000,89.486,final
A,N11N,B,GVA_NCS,I15,DE,2001,77.801,final
A,N11N,B,GVA_NCS,I15,DE,2002,93.449,final
A,N11N,B,GVA_NCS,I15,DE,2003,87.022,final
A,N11N,B,GVA_NCS,I15,DE,2004,94.292,final
A,N11N,B,GVA_NCS,I15,DE,2005,84.361,final
A,N11N,B,GVA_NCS,I15,DE,2006,92.819,final
A,N11N,B,GVA_NCS,I15,DE,2007,101.269,final
A,N11N,B,GVA_NCS,I15,DE,2008,108.651,final
A,N11N,B,GVA_NCS,I15,DE,2009,103.032,final
A,N11N,B,GVA_NCS,I15,DE,2010,103.754,final
A,N11N,B,GVA_NCS,I15,DE,2011,99.425,final
A,N11N,B,GVA_NCS,I15,DE,2012,99.832,final
A,N11N,B,GVA_NCS,I15,DE,2013,90.238,final
A,N11N,B,GVA_NCS,I15,DE,2014,91.751,final
A,N11N,B,GVA_NCS,I15,DE,2015,100,final
A,N11N,B,GVA_NCS,I15,DE,2016,99.183,final
A,N11N,B,GVA_NCS,I15,DE,2017,106.307,final
A,N11N,B,GVA_NCS,I15,DE,2018,104.632,final
A,N11N,B,GVA_NCS,I15,DE,2019,111.784,final
A,N11N,B,GVA_NCS,I15,DE,2020,123.157,provisional
A,N11N,B,GVA_NCS,I15,DE,2021,130.015,provisional
A,N11N,B,GVA_NCS,I15,DE,2022,127.083,provisional
A,N11N,B,GVA_NCS,I15,DK,1975,66.287,final
A,N11N,B,GVA_NCS,I15,DK,1976,62.534,final
A,N11N,B,GVA_NCS,I15,DK,1977,82.757,final
A,N11N,B,GVA_NCS,I15,DK,1978,73.48,final
A,N11N,B,GVA_NCS,I15,DK,1979,77.361,final
A,N11N,B,GVA_NCS,I15,DK,1980,46.176,final
A,N11N,B,GVA_NCS,I15,DK,1981,71.299,final
A,N11N,B,GVA_NCS,I15,DK,1982,87.124,final
A,N11N,B,GVA_NCS,I15,DK,1983,77.802,final
A,N11N,B,GVA_NCS,I15,DK,1984,82.021,final
A,N11N,B,GVA_NCS,I15,DK,1985,106.059,final
A,N11N,B,GVA_NCS,I15,DK,1986,146.704,final
A,N11N,B,GVA_NCS,I15,DK,1987,190.986,final
A,N11N,B,GVA_NCS,I15,DK,1988,197.75,final
A,N11N,B,GVA_NCS,I15,DK,1989,224.324,final
A,N11N,B,GVA_NCS,I15,DK,1990,225.01,final
A,N11N,B,GVA_NCS,I15,DK,1991,242.605,final
A,N11N,B,GVA_NCS,I15,DK,1992,253.226,final
A,N11N,B,GVA_NCS,I15,DK,1993,258.711,final
A,N11N,B,GVA_NCS,I15,DK,1994,269.662,final
A,N11N,B,GVA_NCS,I15,DK,1995,274.051,final
A,N11N,B,GVA_NCS,I15,DK,1996,313.656,final
A,N11N,B,GVA_NCS,I15,DK,1997,341.281,final
A,N11N,B,GVA_NCS,I15,DK,1998,307.319,final
A,N11N,B,GVA_NCS,I15,DK,1999,371.245,final
A,N11N,B,GVA_NCS,I15,DK,2000,448.257,final
A,N11N,B,GVA_NCS,I15,DK,2001,397.913,final
A,N11N,B,GVA_NCS,I15,DK,2002,393.136,final
A,N11N,B,GVA_NCS,I15,DK,2003,358.035,final
A,N11N,B,GVA_NCS,I15,DK,2004,404.855,final
A,N11N,B,GVA_NCS,I15,DK,2005,404.837,final
A,N11N,B,GVA_NCS,I15,DK,2006,371.793,final
A,N11N,B,GVA_NCS,I15,DK,2007,324.056,final
A,N11N,B,GVA_NCS,I15,DK,2008,284.949,final
A,N11N,B,GVA_NCS,I15,DK,2009,240.656,final
A,N11N,B,GVA_NCS,I15,DK,2010,223.34,final
A,N11N,B,GVA_NCS,I15,DK,2011,198.986,final
A,N11N,B,GVA_NCS,I15,DK,2012,177.013,final
A,N11N,B,GVA_NCS,I15,DK,2013,141.837,final
A,N11N,B,GVA_NCS,I15,DK,2014,123.357,final
A,N11N,B,GVA_NCS,I15,DK,2015,100,final
A,N11N,B,GVA_NCS,I15,DK,2016,106.267,final
A,N11N,B,GVA_NCS,I15,DK,2017,93.185,final
A,N11N,B,GVA_NCS,I15,DK,2018,83.201,final
A,N11N,B,GVA_NCS,I15,DK,2019,74.917,final
A,N11N,B,GVA_NCS,I15,DK,2020,54.652,final
A,N11N,B,GVA_NCS,I15,DK,2021,53.985,final
A,N11N,B,GVA_NCS,I15,DK,2022,52.258,final
A,N11N,B,GVA_NCS,I15,DK,2023,50.909,final
A,N11N,B,GVA_NCS,I15,EE,2000,287.709,final
A,N11N,B,GVA_NCS,I15,EE,2001,275.693,final
A,N11N,B,GVA_NCS,I15,EE,2002,240.476,final
A,N11N,B,GVA_NCS,I15,EE,2003,227.748,final
A,N11N,B,GVA_NCS,I15,EE,2004,212.946,final
A,N11N,B,GVA_NCS,I15,EE,2005,198.165,final
A,N11N,B,GVA_NCS,I15,EE,2006,204.883,final
A,N11N,B,GVA_NCS,I15,EE,2007,216.088,final
A,N11N,B,GVA_NCS,I15,EE,2008,163.493,final
A,N11N,B,GVA_NCS,I15,EE,2009,134.868,final
A,N11N,B,GVA_NCS,I15,EE,2010,146.764,final
A,N11N,B,GVA_NCS,I15,EE,2011,132.844,final
A,N11N,B,GVA_NCS,I15,EE,2012,118.477,final
A,N11N,B,GVA_NCS,I15,EE,2013,109.872,final
A,N11N,B,GVA_NCS,I15,EE,2014,107.008,final
A,N11N,B,GVA_NCS,I15,EE,2015,100,final
A,N11N,B,GVA_NCS,I15,EE,2016,94.105,final
A,N11N,B,GVA_NCS,I15,EE,2017,117.834,final
A,N11N,B,GVA_NCS,I15,EE,2018,112.865,final
A,N11N,B,GVA_NCS,I15,EE,2019,93.324,final
A,N11N,B,GVA_NCS,I15,EE,2020,64.328,final
A,N11N,B,GVA_NCS,I15,EE,2021,65.052,final
A,N11N,B,GVA_NCS,I15,EL,1995,88.894,final
A,N11N,B,GVA_NCS,I15,EL,1996,90.209,final
A,N11N,B,GVA_NCS,I15,EL,1997,94.182,final
A,N11N,B,GVA_NCS,I15,EL,1998,103.082,final
A,N11N,B,GVA_NCS,I15,EL,1999,91.189,final
A,N11N,B,GVA_NCS,I15,EL,2000,106.784,final
A,N11N,B,GVA_NCS,I15,EL,2001,108.724,final
A,N11N,B,GVA_NCS,I15,EL,2002,116.526,final
A,N11N,B,GVA_NCS,I15,EL,2003,126.706,final
A,N11N,B,GVA_NCS,I15,EL,2004,137.745,final
A,N11N,B,GVA_NCS,I15,EL,2005,153.422,final
A,N11N,B,GVA_NCS,I15,EL,2006,148.578,final
A,N11N,B,GVA_NCS,I15,EL,2007,144.596,final
A,N11N,B,GVA_NCS,I15,EL,2008,127.815,final
A,N11N,B,GVA_NCS,I15,EL,2009,116.014,final
A,N11N,B,GVA_NCS,I15,EL,2012,95.857,final
A,N11N,B,GVA_NCS,I15,EL,2013,109.895,final
A,N11N,B,GVA_NCS,I15,EL,2014,106.593,final
A,N11N,B,GVA_NCS,I15,EL,2015,100,final
A,N11N,B,GVA_NCS,I15,EL,2016,77.764,final
A,N11N,B,GVA_NCS,I15,EL,2017,66.408,final
A,N11N,B,GVA_NCS,I15,EL,2018,73.817,final
A,N11N,B,GVA_NCS,I15,EL,2019,65.228,provisional
A,N11N,B,GVA_NCS,I15,EL,2020,44.017,provisional
A,N11N,B,GVA_NCS,I15,EL,2021,48.068,provisional
A,N11N,B,GVA_NCS,I15,ES,2000,174.966,final
A,N11N,B,GVA_NCS,I15,ES,2001,196.063,final
A,N11N,B,GVA_NCS,I15,ES,2002,208.868,final
A,N11N,B,GVA_NCS,I15,ES,2003,226.734,final
A,N11N,B,GVA_NCS,I15,ES,2004,232.881,final
A,N11N,B,GVA_NCS,I15,ES,2005,224.508,final
A,N11N,B,GVA_NCS,I15,ES,2006,223.353,final
A,N11N,B,GVA_NCS,I15,ES,2007,226.284,final
A,N11N,B,GVA_NCS,I15,ES,2008,225.788,final
A,N11N,B,GVA_NCS,I15,ES,2009,171.458,final
A,N11N,B,GVA_NCS,I15,ES,2010,179.242,final
A,N11N,B,GVA_NCS,I15,ES,2011,181.053,final
A,N11N,B,GVA_NCS,I15,ES,2012,159.758,final
A,N11N,B,GVA_NCS,I15,ES,2013,127.26,final
A,N11N,B,GVA_NCS,I15,ES,2014,113.541,final
A,N11N,B,GVA_NCS,I15,ES,2015,100,final
A,N11N,B,GVA_NCS,I15,ES,2016,97.027,final
A,N11N,B,GVA_NCS,I15,ES,2017,131.145,final
A,N11N,B,GVA_NCS,I15,ES,2018,151.282,final
A,N11N,B,GVA_NCS,I15,ES,2019,160.113,final
A,N11N,B,GVA_NCS,I15,ES,2020,154.883,provisional
A,N11N,B,GVA_NCS,I15,FI,1980,90.404,final
